index,Image,Object_id,Length,Width,Area
24824,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_15.txt,Person,8.0,20.0,160.0
24825,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_15.txt,Person,9.0,20.0,180.0
24826,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_15.txt,Person,8.0,20.0,160.0
24827,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_1.txt,Person,9.0,17.0,153.0
24828,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_1.txt,Person,9.0,15.0,135.0
24830,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_1.txt,Person,7.0,19.0,133.0
24831,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_1.txt,Person,7.0,21.0,147.0
24832,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_1.txt,Person,7.0,22.0,154.0
24834,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_0.txt,Person,8.0,19.0,152.0
24835,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_0.txt,Person,7.0,18.0,126.0
24836,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_0.txt,Person,10.0,17.0,170.0
24837,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_0.txt,Person,7.0,21.0,147.0
24838,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_0.txt,Person,8.0,22.0,176.0
24839,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_13.txt,Person,9.0,15.0,135.0
24841,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_13.txt,Person,9.0,22.0,198.0
24842,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_13.txt,Person,8.0,22.0,176.0
24843,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_13.txt,Person,9.0,21.0,189.0
24844,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_13.txt,Person,9.0,21.0,189.0
24845,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_8.txt,Person,9.0,17.0,153.0
24846,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_8.txt,Person,9.0,15.0,135.0
24848,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_8.txt,Person,10.0,20.0,200.0
24849,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_8.txt,Person,8.0,22.0,176.0
24850,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_8.txt,Person,7.0,19.0,133.0
24851,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_13.txt,Person,8.0,21.0,168.0
24852,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_13.txt,Person,7.0,19.0,133.0
24853,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_13.txt,Person,8.0,21.0,168.0
24854,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_13.txt,Person,10.0,18.0,180.0
24856,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_13.txt,Person,7.0,21.0,147.0
24857,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 026_13.txt,HD,37.0,27.0,999.0
24858,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_2.txt,Person,9.0,17.0,153.0
24859,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_2.txt,Person,9.0,15.0,135.0
24861,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_2.txt,Person,8.0,19.0,152.0
24862,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_2.txt,Person,9.0,20.0,180.0
24863,Pit 7 west pengisian handak DNX pengawas dedi pengawas buma izul 039_2.txt,Person,8.0,22.0,176.0
24864,PIT CD SHIFT1 FASE 2 13.txt,HD,24.0,15.0,360.0
24865,PIT CD SHIFT1 FASE 2 13.txt,HD,19.0,12.0,228.0
24866,PIT CD SHIFT1 FASE 2 13.txt,HD,14.0,10.0,140.0
24867,PIT CD SHIFT1 FASE 2 13.txt,HD,27.0,20.0,540.0
24868,PIT CD SHIFT1 FASE 2 13.txt,HD,25.0,15.0,375.0
24869,PIT CD SHIFT1 FASE 2 31.txt,HD,19.0,12.0,228.0
24870,PIT CD SHIFT1 FASE 2 31.txt,HD,23.0,13.0,299.0
24871,PIT CD SHIFT1 FASE 2 31.txt,HD,27.0,18.0,486.0
24872,PIT CD SHIFT1 FASE 2 31.txt,HD,27.0,16.0,432.0
24873,PIT CD SHIFT1 FASE 2 31.txt,HD,25.0,16.0,400.0
24874,PIT CD SHIFT1 FASE 2 31.txt,HD,20.0,19.0,380.0
24876,PIT CD SHIFT1 FASE 2 21.txt,HD,20.0,11.0,220.0
24877,PIT CD SHIFT1 FASE 2 21.txt,HD,19.0,14.0,266.0
24878,PIT CD SHIFT1 FASE 2 21.txt,HD,27.0,16.0,432.0
24879,PIT CD SHIFT1 FASE 2 21.txt,HD,25.0,17.0,425.0
24880,PIT CD SHIFT1 FASE 2 28.txt,HD,19.0,12.0,228.0
24881,PIT CD SHIFT1 FASE 2 28.txt,HD,23.0,13.0,299.0
24882,PIT CD SHIFT1 FASE 2 28.txt,HD,27.0,18.0,486.0
24883,PIT CD SHIFT1 FASE 2 28.txt,HD,20.0,17.0,340.0
24884,PIT CD SHIFT1 FASE 2 02.txt,HD,39.0,24.0,936.0
24886,PIT CD SHIFT1 FASE 2 02.txt,HD,30.0,17.0,510.0
24887,PIT CD SHIFT1 FASE 2 02.txt,HD,19.0,16.0,304.0
24889,PIT CD SHIFT1 FASE 2 04.txt,HD,30.0,17.0,510.0
24890,PIT CD SHIFT1 FASE 2 04.txt,HD,19.0,16.0,304.0
24891,PIT CD SHIFT1 FASE 2 04.txt,HD,44.0,22.0,968.0
24893,PIT CD SHIFT1 FASE 2 04.txt,HD,40.0,22.0,880.0
24894,PIT CD SHIFT1 FASE 2 39.txt,HD,19.0,12.0,228.0
24895,PIT CD SHIFT1 FASE 2 39.txt,HD,23.0,13.0,299.0
24896,PIT CD SHIFT1 FASE 2 39.txt,HD,29.0,15.0,435.0
24897,PIT CD SHIFT1 FASE 2 39.txt,HD,30.0,19.0,570.0
24898,PIT CD SHIFT1 FASE 2 39.txt,HD,28.0,17.0,476.0
24899,PIT CD SHIFT1 FASE 2 34.txt,HD,19.0,12.0,228.0
24900,PIT CD SHIFT1 FASE 2 34.txt,HD,23.0,13.0,299.0
24901,PIT CD SHIFT1 FASE 2 34.txt,HD,27.0,13.0,351.0
24902,PIT CD SHIFT1 FASE 2 34.txt,HD,27.0,17.0,459.0
24904,PIT CD SHIFT1 FASE 2 34.txt,HD,24.0,19.0,456.0
24905,PIT CD SHIFT1 FASE 2 29.txt,HD,19.0,12.0,228.0
24906,PIT CD SHIFT1 FASE 2 29.txt,HD,23.0,13.0,299.0
24907,PIT CD SHIFT1 FASE 2 29.txt,HD,27.0,18.0,486.0
24908,PIT CD SHIFT1 FASE 2 29.txt,HD,26.0,14.0,364.0
24909,PIT CD SHIFT1 FASE 2 29.txt,HD,23.0,22.0,506.0
24910,PIT CD SHIFT1 FASE 2 29.txt,HD,25.0,16.0,400.0
24911,PIT CD SHIFT1 FASE 2 29.txt,HD,18.0,14.0,252.0
24912,PIT CD SHIFT1 FASE 2 06.txt,HD,30.0,17.0,510.0
24913,PIT CD SHIFT1 FASE 2 06.txt,HD,19.0,16.0,304.0
24917,PIT CD SHIFT1 FASE 2 40.txt,HD,19.0,12.0,228.0
24918,PIT CD SHIFT1 FASE 2 40.txt,HD,23.0,13.0,299.0
24919,PIT CD SHIFT1 FASE 2 40.txt,HD,25.0,18.0,450.0
24920,PIT CD SHIFT1 FASE 2 40.txt,HD,30.0,19.0,570.0
24921,PIT CD SHIFT1 FASE 2 40.txt,HD,23.0,15.0,345.0
24922,PIT CD SHIFT1 FASE 2 15.txt,HD,19.0,17.0,323.0
24923,PIT CD SHIFT1 FASE 2 15.txt,HD,17.0,9.0,153.0
24924,PIT CD SHIFT1 FASE 2 15.txt,HD,12.0,10.0,120.0
24925,PIT CD SHIFT1 FASE 2 15.txt,HD,26.0,22.0,572.0
24926,PIT CD SHIFT1 FASE 2 15.txt,HD,26.0,15.0,390.0
24927,PIT CD SHIFT1 FASE 2 07.txt,HD,29.0,25.0,725.0
24929,PIT CD SHIFT1 FASE 2 07.txt,HD,43.0,23.0,989.0
24930,PIT CD SHIFT1 FASE 2 07.txt,HD,19.0,17.0,323.0
24931,PIT CD SHIFT1 FASE 2 07.txt,HD,29.0,17.0,493.0
24932,PIT CD SHIFT1 FASE 2 26.txt,HD,19.0,12.0,228.0
24933,PIT CD SHIFT1 FASE 2 26.txt,HD,23.0,13.0,299.0
24934,PIT CD SHIFT1 FASE 2 26.txt,HD,27.0,18.0,486.0
24935,PIT CD SHIFT1 FASE 2 26.txt,HD,25.0,16.0,400.0
24936,PIT CD SHIFT1 FASE 2 26.txt,HD,31.0,21.0,651.0
24937,PIT CD SHIFT1 FASE 2 38.txt,HD,19.0,12.0,228.0
24938,PIT CD SHIFT1 FASE 2 38.txt,HD,23.0,13.0,299.0
24939,PIT CD SHIFT1 FASE 2 38.txt,HD,29.0,15.0,435.0
24940,PIT CD SHIFT1 FASE 2 38.txt,HD,30.0,19.0,570.0
24941,PIT CD SHIFT1 FASE 2 38.txt,HD,18.0,15.0,270.0
24942,PIT CD SHIFT1 FASE 2 32.txt,HD,19.0,12.0,228.0
24943,PIT CD SHIFT1 FASE 2 32.txt,HD,23.0,13.0,299.0
24944,PIT CD SHIFT1 FASE 2 32.txt,HD,27.0,18.0,486.0
24945,PIT CD SHIFT1 FASE 2 32.txt,HD,25.0,16.0,400.0
24946,PIT CD SHIFT1 FASE 2 32.txt,HD,25.0,16.0,400.0
24947,PIT CD SHIFT1 FASE 2 32.txt,HD,25.0,19.0,475.0
24948,PIT CD SHIFT1 FASE 2 32.txt,HD,29.0,20.0,580.0
24949,PIT CD SHIFT1 FASE 2 42.txt,HD,19.0,12.0,228.0
24950,PIT CD SHIFT1 FASE 2 42.txt,HD,23.0,13.0,299.0
24951,PIT CD SHIFT1 FASE 2 42.txt,HD,25.0,23.0,575.0
24952,PIT CD SHIFT1 FASE 2 42.txt,HD,26.0,18.0,468.0
24953,PIT CD SHIFT1 FASE 2 42.txt,HD,25.0,17.0,425.0
24954,PIT CD SHIFT1 FASE 2 36.txt,HD,19.0,12.0,228.0
24955,PIT CD SHIFT1 FASE 2 36.txt,HD,23.0,13.0,299.0
24956,PIT CD SHIFT1 FASE 2 36.txt,HD,27.0,13.0,351.0
24957,PIT CD SHIFT1 FASE 2 36.txt,HD,27.0,17.0,459.0
24958,PIT CD SHIFT1 FASE 2 36.txt,HD,17.0,14.0,238.0
24959,PIT CD SHIFT1 FASE 2 36.txt,HD,28.0,18.0,504.0
24960,PIT CD SHIFT1 FASE 2 11.txt,HD,36.0,27.0,972.0
24961,PIT CD SHIFT1 FASE 2 11.txt,HD,19.0,12.0,228.0
24962,PIT CD SHIFT1 FASE 2 11.txt,HD,13.0,10.0,130.0
24963,PIT CD SHIFT1 FASE 2 11.txt,HD,29.0,15.0,435.0
24964,PIT CD SHIFT1 FASE 2 11.txt,HD,27.0,19.0,513.0
24965,PIT CD SHIFT1 FASE 2 11.txt,HD,27.0,15.0,405.0
24966,PIT CD SHIFT1 FASE 2 11.txt,HD,26.0,17.0,442.0
24967,PIT CD SHIFT1 FASE 2 35.txt,HD,19.0,12.0,228.0
24968,PIT CD SHIFT1 FASE 2 35.txt,HD,23.0,13.0,299.0
24969,PIT CD SHIFT1 FASE 2 35.txt,HD,27.0,13.0,351.0
24970,PIT CD SHIFT1 FASE 2 35.txt,HD,27.0,17.0,459.0
24972,PIT CD SHIFT1 FASE 2 08.txt,HD,19.0,19.0,361.0
24973,PIT CD SHIFT1 FASE 2 08.txt,HD,27.0,15.0,405.0
24974,PIT CD SHIFT1 FASE 2 08.txt,HD,20.0,12.0,240.0
24975,PIT CD SHIFT1 FASE 2 08.txt,HD,13.0,12.0,156.0
24976,PIT CD SHIFT1 FASE 2 08.txt,HD,29.0,17.0,493.0
24977,PIT CD SHIFT1 FASE 2 08.txt,HD,26.0,16.0,416.0
24978,PIT CD SHIFT1 FASE 2 08.txt,HD,25.0,15.0,375.0
24979,PIT CD SHIFT1 FASE 2 27.txt,HD,19.0,12.0,228.0
24980,PIT CD SHIFT1 FASE 2 27.txt,HD,23.0,13.0,299.0
24981,PIT CD SHIFT1 FASE 2 27.txt,HD,27.0,18.0,486.0
24982,PIT CD SHIFT1 FASE 2 27.txt,HD,25.0,16.0,400.0
24983,PIT CD SHIFT1 FASE 2 27.txt,HD,25.0,18.0,450.0
24984,PIT CD SHIFT1 FASE 2 17.txt,HD,29.0,18.0,522.0
24985,PIT CD SHIFT1 FASE 2 17.txt,HD,19.0,13.0,247.0
24986,PIT CD SHIFT1 FASE 2 17.txt,HD,28.0,18.0,504.0
24987,PIT CD SHIFT1 FASE 2 17.txt,HD,28.0,16.0,448.0
24988,PIT CD SHIFT1 FASE 2 10.txt,HD,25.0,17.0,425.0
24989,PIT CD SHIFT1 FASE 2 10.txt,HD,18.0,12.0,216.0
24990,PIT CD SHIFT1 FASE 2 10.txt,HD,12.0,11.0,132.0
24991,PIT CD SHIFT1 FASE 2 10.txt,HD,30.0,17.0,510.0
24992,PIT CD SHIFT1 FASE 2 10.txt,HD,28.0,17.0,476.0
24993,PIT CD SHIFT1 FASE 2 10.txt,HD,28.0,18.0,504.0
24994,PIT CD SHIFT1 FASE 2 10.txt,HD,29.0,16.0,464.0
24995,PIT CD SHIFT1 FASE 2 37.txt,HD,19.0,12.0,228.0
24996,PIT CD SHIFT1 FASE 2 37.txt,HD,23.0,13.0,299.0
24997,PIT CD SHIFT1 FASE 2 37.txt,HD,29.0,15.0,435.0
24998,PIT CD SHIFT1 FASE 2 37.txt,HD,30.0,19.0,570.0
24999,PIT CD SHIFT1 FASE 2 37.txt,HD,23.0,18.0,414.0
25000,PIT CD SHIFT1 FASE 2 30.txt,HD,19.0,12.0,228.0
25001,PIT CD SHIFT1 FASE 2 30.txt,HD,23.0,13.0,299.0
25002,PIT CD SHIFT1 FASE 2 30.txt,HD,27.0,18.0,486.0
25003,PIT CD SHIFT1 FASE 2 30.txt,HD,23.0,22.0,506.0
25004,PIT CD SHIFT1 FASE 2 30.txt,HD,25.0,16.0,400.0
25005,PIT CD SHIFT1 FASE 2 01.txt,HD,39.0,24.0,936.0
25007,PIT CD SHIFT1 FASE 2 01.txt,HD,30.0,17.0,510.0
25008,PIT CD SHIFT1 FASE 2 01.txt,HD,19.0,16.0,304.0
25010,PIT CD SHIFT1 FASE 2 16.txt,HD,17.0,15.0,255.0
25011,PIT CD SHIFT1 FASE 2 16.txt,HD,18.0,14.0,252.0
25012,PIT CD SHIFT1 FASE 2 16.txt,HD,14.0,14.0,196.0
25013,PIT CD SHIFT1 FASE 2 16.txt,HD,29.0,18.0,522.0
25014,PIT CD SHIFT1 FASE 2 16.txt,HD,26.0,17.0,442.0
25015,PIT CD SHIFT1 FASE 2 09.txt,HD,25.0,20.0,500.0
25016,PIT CD SHIFT1 FASE 2 09.txt,HD,19.0,12.0,228.0
25017,PIT CD SHIFT1 FASE 2 09.txt,HD,11.0,10.0,110.0
25018,PIT CD SHIFT1 FASE 2 09.txt,HD,29.0,18.0,522.0
25019,PIT CD SHIFT1 FASE 2 09.txt,HD,27.0,15.0,405.0
25020,PIT CD SHIFT1 FASE 2 09.txt,HD,25.0,15.0,375.0
25021,PIT CD SHIFT1 FASE 2 09.txt,HD,26.0,15.0,390.0
25023,PIT CD SHIFT1 FASE 2 20.txt,HD,20.0,13.0,260.0
25024,PIT CD SHIFT1 FASE 2 20.txt,HD,20.0,11.0,220.0
25025,PIT CD SHIFT1 FASE 2 20.txt,HD,28.0,17.0,476.0
25026,PIT CD SHIFT1 FASE 2 20.txt,HD,30.0,18.0,540.0
25027,PIT CD SHIFT1 FASE 2 20.txt,HD,22.0,15.0,330.0
25028,PIT CD SHIFT1 FASE 2 25.txt,HD,19.0,12.0,228.0
25029,PIT CD SHIFT1 FASE 2 25.txt,HD,23.0,13.0,299.0
25030,PIT CD SHIFT1 FASE 2 25.txt,HD,27.0,18.0,486.0
25031,PIT CD SHIFT1 FASE 2 25.txt,HD,26.0,17.0,442.0
25032,PIT CD SHIFT1 FASE 2 25.txt,HD,33.0,23.0,759.0
25033,PIT CD SHIFT1 FASE 2 19.txt,HD,25.0,19.0,475.0
25034,PIT CD SHIFT1 FASE 2 19.txt,HD,20.0,13.0,260.0
25035,PIT CD SHIFT1 FASE 2 19.txt,HD,20.0,11.0,220.0
25036,PIT CD SHIFT1 FASE 2 19.txt,HD,13.0,11.0,143.0
25037,PIT CD SHIFT1 FASE 2 19.txt,HD,28.0,17.0,476.0
25038,PIT CD SHIFT1 FASE 2 19.txt,HD,27.0,18.0,486.0
25039,PIT CD SHIFT1 FASE 2 03.txt,HD,30.0,17.0,510.0
25040,PIT CD SHIFT1 FASE 2 03.txt,HD,19.0,16.0,304.0
25045,PIT CD SHIFT1 FASE 2 05.txt,HD,30.0,17.0,510.0
25046,PIT CD SHIFT1 FASE 2 05.txt,HD,19.0,16.0,304.0
25047,PIT CD SHIFT1 FASE 2 05.txt,HD,44.0,22.0,968.0
25049,PIT CD SHIFT1 FASE 2 05.txt,HD,40.0,22.0,880.0
25050,PIT CD SHIFT1 FASE 2 41.txt,HD,19.0,12.0,228.0
25051,PIT CD SHIFT1 FASE 2 41.txt,HD,23.0,13.0,299.0
25052,PIT CD SHIFT1 FASE 2 41.txt,HD,25.0,18.0,450.0
25053,PIT CD SHIFT1 FASE 2 41.txt,HD,30.0,19.0,570.0
25054,PIT CD SHIFT1 FASE 2 41.txt,HD,20.0,14.0,280.0
25055,PIT CD SHIFT1 FASE 2 14.txt,HD,25.0,15.0,375.0
25056,PIT CD SHIFT1 FASE 2 14.txt,HD,19.0,13.0,247.0
25057,PIT CD SHIFT1 FASE 2 14.txt,HD,13.0,12.0,156.0
25058,PIT CD SHIFT1 FASE 2 14.txt,HD,27.0,18.0,486.0
25059,PIT CD SHIFT1 FASE 2 14.txt,HD,28.0,16.0,448.0
25060,PIT CD SHIFT1 FASE 2 33.txt,HD,19.0,12.0,228.0
25061,PIT CD SHIFT1 FASE 2 33.txt,HD,23.0,13.0,299.0
25062,PIT CD SHIFT1 FASE 2 33.txt,HD,27.0,18.0,486.0
25063,PIT CD SHIFT1 FASE 2 33.txt,HD,27.0,13.0,351.0
25064,PIT CD SHIFT1 FASE 2 33.txt,HD,32.0,18.0,576.0
25065,PIT CD SHIFT1 FASE 2 33.txt,HD,36.0,25.0,900.0
25066,PIT CD SHIFT1 FASE 2 33.txt,HD,29.0,20.0,580.0
25067,PIT CD SHIFT1 FASE 2 18.txt,HD,26.0,17.0,442.0
25068,PIT CD SHIFT1 FASE 2 18.txt,HD,18.0,13.0,234.0
25069,PIT CD SHIFT1 FASE 2 18.txt,HD,17.0,12.0,204.0
25070,PIT CD SHIFT1 FASE 2 18.txt,HD,13.0,12.0,156.0
25071,PIT CD SHIFT1 FASE 2 18.txt,HD,24.0,15.0,360.0
25072,PIT CD SHIFT1 FASE 2 18.txt,HD,26.0,14.0,364.0
25074,PIT CD SHIFT1 FASE 2 12.txt,HD,27.0,15.0,405.0
25075,PIT CD SHIFT1 FASE 2 12.txt,HD,18.0,13.0,234.0
25076,PIT CD SHIFT1 FASE 2 12.txt,HD,12.0,11.0,132.0
25077,PIT CD SHIFT1 FASE 2 12.txt,HD,27.0,18.0,486.0
25078,PIT CD SHIFT1 FASE 2 12.txt,HD,26.0,18.0,468.0
25079,PIT CD SHIFT1 FASE 2 23.txt,HD,19.0,12.0,228.0
25080,PIT CD SHIFT1 FASE 2 23.txt,HD,23.0,13.0,299.0
25081,PIT CD SHIFT1 FASE 2 23.txt,HD,27.0,18.0,486.0
25082,PIT CD SHIFT1 FASE 2 23.txt,HD,29.0,18.0,522.0
25083,PIT CD SHIFT1 FASE 2 22.txt,HD,19.0,12.0,228.0
25084,PIT CD SHIFT1 FASE 2 22.txt,HD,23.0,13.0,299.0
25085,PIT CD SHIFT1 FASE 2 22.txt,HD,32.0,16.0,512.0
25086,PIT CD SHIFT1 FASE 2 22.txt,HD,27.0,18.0,486.0
25087,PIT CD SHIFT1 FASE 2 24.txt,HD,19.0,12.0,228.0
25088,PIT CD SHIFT1 FASE 2 24.txt,HD,23.0,13.0,299.0
25089,PIT CD SHIFT1 FASE 2 24.txt,HD,27.0,18.0,486.0
25090,PIT CD SHIFT1 FASE 2 24.txt,HD,26.0,17.0,442.0
25092,pit-fad-105.txt,Person,8.0,25.0,200.0
25093,pit-fad-105.txt,Person,10.0,14.0,140.0
25094,pit-fad-105.txt,Person,7.0,22.0,154.0
25095,pit-fad-105.txt,Person,11.0,23.0,253.0
25096,pit-fad-105.txt,LV,47.0,18.0,846.0
25097,pit-fad-105.txt,Person,8.0,22.0,176.0
25098,pit-fad-105.txt,Person,13.0,24.0,312.0
25099,pit-fad-105.txt,LV,48.0,19.0,912.0
25101,pit-fad-105.txt,Person,7.0,23.0,161.0
25102,pit-fad-105.txt,Person,7.0,22.0,154.0
25105,pit-fad-105.txt,Person,10.0,16.0,160.0
25106,pit-fad-105.txt,Person,10.0,19.0,190.0
25107,pit-fad-105.txt,Person,8.0,17.0,136.0
25108,pit-fad-105.txt,Person,8.0,24.0,192.0
25110,pit-fad-19.txt,Person,8.0,25.0,200.0
25111,pit-fad-19.txt,Person,8.0,23.0,184.0
25112,pit-fad-19.txt,Person,9.0,23.0,207.0
25113,pit-fad-19.txt,Person,8.0,23.0,184.0
25114,pit-fad-19.txt,Person,9.0,21.0,189.0
25115,pit-fad-19.txt,LV,36.0,12.0,432.0
25116,pit-fad-19.txt,Person,13.0,26.0,338.0
25117,PIT CD SHIFT1 FASE 2 54.txt,HD,21.0,19.0,399.0
25118,PIT CD SHIFT1 FASE 2 54.txt,HD,18.0,13.0,234.0
25119,PIT CD SHIFT1 FASE 2 54.txt,HD,25.0,16.0,400.0
25120,PIT CD SHIFT1 FASE 2 54.txt,HD,24.0,16.0,384.0
25121,PIT CD SHIFT1 FASE 2 44.txt,HD,22.0,14.0,308.0
25122,PIT CD SHIFT1 FASE 2 44.txt,HD,23.0,13.0,299.0
25124,PIT CD SHIFT1 FASE 2 44.txt,HD,26.0,18.0,468.0
25125,PIT CD SHIFT1 FASE 2 44.txt,HD,25.0,17.0,425.0
25126,PIT CD SHIFT1 FASE 2 44.txt,HD,26.0,18.0,468.0
25127,PIT CD SHIFT1 FASE 2 44.txt,HD,26.0,18.0,468.0
25128,PIT CD SHIFT1 FASE 2 44.txt,HD,26.0,18.0,468.0
25129,pit-fad-11.txt,Person,9.0,24.0,216.0
25130,pit-fad-11.txt,Person,9.0,19.0,171.0
25131,pit-fad-11.txt,Person,6.0,18.0,108.0
25132,pit-fad-11.txt,Person,7.0,18.0,126.0
25133,pit-fad-11.txt,Person,8.0,21.0,168.0
25136,pit-fad-109.txt,Person,11.0,26.0,286.0
25137,pit-fad-109.txt,Person,10.0,23.0,230.0
25138,pit-fad-109.txt,Person,8.0,24.0,192.0
25139,pit-fad-109.txt,Person,7.0,18.0,126.0
25140,pit-fad-109.txt,Person,8.0,19.0,152.0
25142,pit-fad-109.txt,Person,7.0,21.0,147.0
25143,pit-fad-109.txt,Person,8.0,19.0,152.0
25144,pit-fad-109.txt,Person,8.0,23.0,184.0
25145,pit-fad-109.txt,Person,7.0,22.0,154.0
25146,pit-fad-109.txt,Person,9.0,19.0,171.0
25147,pit-fad-109.txt,Person,8.0,19.0,152.0
25148,pit-fad-109.txt,Person,7.0,20.0,140.0
25151,pit-fad-10.txt,Person,9.0,24.0,216.0
25152,pit-fad-10.txt,Person,8.0,21.0,168.0
25153,pit-fad-10.txt,Person,6.0,21.0,126.0
25154,pit-fad-10.txt,Person,7.0,23.0,161.0
25155,pit-fad-10.txt,Person,8.0,21.0,168.0
25157,pit-fad-110.txt,Person,7.0,20.0,140.0
25158,pit-fad-110.txt,Person,8.0,27.0,216.0
25159,pit-fad-110.txt,Person,7.0,18.0,126.0
25160,pit-fad-110.txt,Person,10.0,20.0,200.0
25161,pit-fad-110.txt,Person,7.0,24.0,168.0
25162,pit-fad-110.txt,Person,9.0,25.0,225.0
25163,pit-fad-110.txt,Person,9.0,23.0,207.0
25164,pit-fad-110.txt,Person,6.0,21.0,126.0
25165,pit-fad-110.txt,Person,7.0,21.0,147.0
25170,pit-fad-110.txt,LV,47.0,19.0,893.0
25171,pit-fad-0.txt,Person,8.0,20.0,160.0
25172,pit-fad-0.txt,Person,9.0,18.0,162.0
25173,pit-fad-0.txt,Person,9.0,23.0,207.0
25174,pit-fad-0.txt,Person,8.0,22.0,176.0
25175,pit-fad-0.txt,Person,7.0,20.0,140.0
25176,pit-fad-0.txt,Person,10.0,24.0,240.0
25177,pit-fad-0.txt,Person,9.0,22.0,198.0
25178,pit-fad-104.txt,Person,8.0,25.0,200.0
25179,pit-fad-104.txt,Person,7.0,23.0,161.0
25180,pit-fad-104.txt,Person,10.0,14.0,140.0
25181,pit-fad-104.txt,Person,7.0,22.0,154.0
25182,pit-fad-104.txt,Person,9.0,24.0,216.0
25183,pit-fad-104.txt,LV,47.0,18.0,846.0
25184,pit-fad-104.txt,Person,8.0,22.0,176.0
25185,pit-fad-104.txt,Person,11.0,19.0,209.0
25186,pit-fad-104.txt,LV,48.0,19.0,912.0
25188,pit-fad-104.txt,Person,9.0,23.0,207.0
25189,pit-fad-104.txt,Person,7.0,23.0,161.0
25190,pit-fad-104.txt,Person,7.0,22.0,154.0
25193,pit-fad-104.txt,Person,9.0,14.0,126.0
25194,pit-fad-104.txt,Person,10.0,16.0,160.0
25195,pit-fad-12.txt,Person,9.0,21.0,189.0
25196,pit-fad-12.txt,Person,7.0,22.0,154.0
25197,pit-fad-12.txt,Person,10.0,26.0,260.0
25202,pit-fad-12.txt,Person,8.0,19.0,152.0
25205,PIT CD SHIFT1 FASE 2 47.txt,HD,22.0,14.0,308.0
25206,PIT CD SHIFT1 FASE 2 47.txt,HD,22.0,12.0,264.0
25207,PIT CD SHIFT1 FASE 2 47.txt,HD,26.0,18.0,468.0
25208,PIT CD SHIFT1 FASE 2 47.txt,HD,26.0,18.0,468.0
25209,PIT CD SHIFT1 FASE 2 47.txt,HD,26.0,18.0,468.0
25210,PIT CD SHIFT1 FASE 2 47.txt,HD,26.0,18.0,468.0
25211,PIT CD SHIFT1 FASE 2 49.txt,HD,22.0,14.0,308.0
25212,PIT CD SHIFT1 FASE 2 49.txt,HD,17.0,11.0,187.0
25213,PIT CD SHIFT1 FASE 2 49.txt,HD,26.0,18.0,468.0
25214,PIT CD SHIFT1 FASE 2 49.txt,HD,26.0,18.0,468.0
25215,PIT CD SHIFT1 FASE 2 49.txt,HD,20.0,14.0,280.0
25216,PIT CD SHIFT1 FASE 2 49.txt,HD,26.0,18.0,468.0
25217,pit-fad-108.txt,Person,8.0,25.0,200.0
25218,pit-fad-108.txt,Person,7.0,22.0,154.0
25219,pit-fad-108.txt,LV,47.0,18.0,846.0
25220,pit-fad-108.txt,Person,9.0,23.0,207.0
25222,pit-fad-108.txt,Person,8.0,24.0,192.0
25223,pit-fad-108.txt,Person,8.0,20.0,160.0
25227,pit-fad-108.txt,Person,7.0,24.0,168.0
25228,pit-fad-108.txt,Person,13.0,26.0,338.0
25229,pit-fad-108.txt,Person,9.0,25.0,225.0
25230,pit-fad-108.txt,Person,11.0,23.0,253.0
